,train_loss,train_acc,val_loss,val_acc
0,4.517741521538628,0.035977777777777775,0.03432027368545532,0.0502
1,4.134811677381728,0.06493333333333333,0.032845009231567385,0.0718
2,3.9323631713867186,0.08815555555555556,0.03212128610610962,0.0794
3,3.7904069329155816,0.10346666666666667,0.03053226799964905,0.0944
4,3.654407637532552,0.11897777777777778,0.02950388436317444,0.1102
5,3.5418331434461807,0.1361777777777778,0.029000357627868654,0.1264
6,3.438444345431858,0.1467111111111111,0.028741441822052002,0.1296
7,3.3503401462131075,0.15722222222222224,0.027802519083023072,0.138
8,3.253860038926866,0.17148888888888889,0.027244783306121827,0.1482
9,3.1768373101128473,0.18213333333333334,0.02666968092918396,0.1578
10,3.0994243204752605,0.194,0.026389751720428466,0.1642
11,3.015548023139106,0.2043111111111111,0.025794847869873048,0.1732
12,2.941321275499132,0.21562222222222222,0.025630560874938965,0.1878
13,2.871992214626736,0.22697777777777778,0.026289300203323363,0.1754
14,2.796474806043837,0.24106666666666668,0.024688120341300964,0.1922
15,2.7398888461642796,0.24926666666666666,0.024680242109298707,0.2044
16,2.669568372938368,0.2640888888888889,0.02559037346839905,0.1914
17,2.6158227057562935,0.26722222222222225,0.024670929718017577,0.2018
18,2.5659496880425348,0.279,0.024327883100509644,0.2058
19,2.4966386182996962,0.29262222222222223,0.024314627885818483,0.2022
20,2.44372747124566,0.30733333333333335,0.025058751344680785,0.1996
21,2.39040861070421,0.3150222222222222,0.024296460485458374,0.1932
22,2.3371919623480903,0.32453333333333334,0.024036771821975708,0.2108
23,2.287917517768012,0.3373111111111111,0.024301629877090454,0.2192
24,2.233891955227322,0.3473777777777778,0.024098965930938722,0.216
25,2.184419792005751,0.35888888888888887,0.024031260776519774,0.2046
26,2.125061157565647,0.3712,0.024378153705596924,0.2194
27,2.0740366336398655,0.3820222222222222,0.024009117889404297,0.2208
28,2.020794854397244,0.3954888888888889,0.024549996852874754,0.2214
29,1.9603905476888022,0.4073333333333333,0.024644469165802003,0.221
30,1.499209800889757,0.54,0.02481807379722595,0.2392
31,1.3376111317952475,0.5853111111111111,0.025338961362838745,0.2414
32,1.262153226386176,0.6057333333333333,0.025746748065948486,0.2468
33,1.2070819417317709,0.6211777777777778,0.02557990345954895,0.246
34,1.1660127680460612,0.6323111111111112,0.026249470376968384,0.2368
35,1.1201631795247395,0.6462444444444444,0.026247956657409668,0.245
36,1.0668189665052625,0.6629555555555555,0.02682842707633972,0.2296
37,1.0379716788397895,0.6718222222222222,0.02678168044090271,0.2408
38,0.9901255094740126,0.6861333333333334,0.026634298706054688,0.2392
39,0.9712071384006077,0.6926222222222223,0.027213968181610107,0.239
40,0.9368394697401259,0.7046888888888889,0.027457833814620972,0.2404
41,0.9070222827487522,0.7142444444444445,0.02762204556465149,0.2476
42,0.8783766999986437,0.7235111111111111,0.02764361529350281,0.236
43,0.8427276992797852,0.7344666666666667,0.02812450351715088,0.2394
44,0.8175977951049804,0.7422444444444445,0.028413765335083007,0.2456
45,0.7858452175564236,0.7535111111111111,0.028467260074615478,0.2396
46,0.7591202731662327,0.7605555555555555,0.02882982110977173,0.2436
47,0.7293372468736437,0.7744666666666666,0.028890287256240845,0.241
48,0.703033741929796,0.7799333333333334,0.029579480361938477,0.2414
49,0.6829229754130045,0.7876,0.028882483768463134,0.245
50,0.655186759270562,0.7960666666666667,0.029647573614120484,0.2392
51,0.6309259334988064,0.8052,0.029557795763015746,0.2376
52,0.6156044583638509,0.8078,0.02979345736503601,0.2354
53,0.5951017693413628,0.8154,0.030210028982162476,0.2436
54,0.5724597015380859,0.8258444444444445,0.030576968002319335,0.2388
55,0.5516080837673611,0.8313333333333334,0.031026525020599365,0.2438
56,0.5355719629923502,0.8358888888888889,0.031179590368270876,0.243
57,0.5219640033298069,0.8402,0.03064034857749939,0.2392
58,0.4991317152235243,0.8468222222222223,0.03131397118568421,0.2426
