,train_loss,train_vol_loss,train_acc,val_loss,val_acc
0,4.421574469672309,87.12702467447917,0.036955555555555554,0.03395508780479431,0.048
1,4.137357554796007,108.74764557291667,0.062155555555555554,0.03225465097427368,0.062
2,3.9533721720377604,116.35715629340278,0.08013333333333333,0.031175619316101074,0.0806
3,3.794884470621745,115.47476940104167,0.09708888888888889,0.02988836603164673,0.0966
4,3.674478967285156,112.50656595052084,0.11213333333333333,0.03024142360687256,0.0928
5,3.5564337565104167,108.34084763454861,0.12457777777777777,0.030176879835128786,0.0964
6,3.451745260281033,104.70385434027777,0.1385111111111111,0.027492854356765746,0.1316
7,3.3458342224121096,101.3547783203125,0.15055555555555555,0.027052300214767455,0.1424
8,3.2659970994737413,98.44534071180556,0.15946666666666667,0.026661792087554932,0.1412
9,3.1696842380099826,96.75039047309028,0.17075555555555555,0.026419291162490845,0.151
10,3.120942133246528,95.14094246961805,0.17373333333333332,0.025740351676940918,0.1566
11,3.031983565266927,92.91793031684028,0.1876,0.025192283964157104,0.1612
12,3.010104410129123,91.12566712239584,0.1889111111111111,0.026519728565216064,0.1546
13,2.9331011488172742,90.24217934027777,0.19824444444444445,0.025266375970840454,0.167
14,3.011956925455729,89.26896265190972,0.19215555555555555,0.024730562925338744,0.1822
15,2.8665385830349392,87.69251223958334,0.2096,0.024679798746109007,0.187
16,2.772171126980252,86.68799546440972,0.2180888888888889,0.024443037939071655,0.1934
17,2.711264853922526,85.01804568142362,0.2278,0.02350334882736206,0.2042
18,2.6947275600857203,84.304146875,0.2310222222222222,0.02555303201675415,0.1748
19,2.9239036126030817,83.99882682291667,0.20744444444444443,0.0258393102645874,0.1754
20,2.8616708706325955,83.52362315538194,0.2147777777777778,0.02404859380722046,0.1904
21,2.662132607693142,82.62289175347222,0.23442222222222223,0.02355136179924011,0.205
22,2.6320650634765625,81.44708676215278,0.2388,0.02427080578804016,0.2054
23,2.5987568800184464,82.22407046440972,0.24597777777777777,0.023128744840621947,0.2088
24,2.4726490458170574,81.6192794921875,0.2597555555555556,0.022896901082992555,0.2164
25,2.4391595404730904,80.46652220052083,0.26315555555555553,0.02280281915664673,0.2136
26,2.3858930053710936,79.90745668402778,0.2711777777777778,0.023671166229248048,0.211
27,2.391191545952691,79.30016063368056,0.27015555555555554,0.022937845611572267,0.2158
28,2.408137567138672,78.88603786892361,0.2692222222222222,0.024542389154434203,0.1974
29,2.3975069430881075,78.64286903211806,0.27042222222222223,0.02260488052368164,0.226
30,2.059248640272352,77.81087951388889,0.3209111111111111,0.021718582916259766,0.2414
31,1.9532563598632813,77.18107660590277,0.33237777777777777,0.022226150274276733,0.24
32,1.8996323588053385,76.72329776475695,0.33986666666666665,0.022622707557678222,0.2372
33,1.8660732913547091,76.34910238715278,0.34455555555555556,0.02239705352783203,0.2412
34,1.8340505096435546,75.96299329427083,0.34886666666666666,0.022562845182418825,0.243
35,1.8038220547146266,75.52664390190972,0.3526444444444444,0.02240203323364258,0.2404
36,1.7759600453694662,75.16344993489584,0.35764444444444443,0.02282686233520508,0.2418
37,1.7421687055799697,74.95327183159722,0.36144444444444446,0.022804472827911378,0.244
38,1.7170311787923178,74.75882330729166,0.3668222222222222,0.022825311946868897,0.2446
39,1.6913648342556424,74.42230034722222,0.3693111111111111,0.022831104373931883,0.2406
40,1.6727859534369576,74.1688517578125,0.3711111111111111,0.022975246596336363,0.2362
41,1.649152840508355,73.97541929253472,0.3761333333333333,0.02300050587654114,0.2424
42,1.6266282165527344,73.73833391927083,0.38055555555555554,0.0230947660446167,0.2444
43,1.6109734849717883,73.36120692274305,0.38093333333333335,0.023413080501556396,0.2404
44,1.582836153157552,73.17876024305555,0.38464444444444446,0.02304460620880127,0.2386
45,1.5664234469943576,72.98806206597222,0.3890222222222222,0.023514533472061158,0.2362
46,1.5400806094699435,72.79178166232639,0.3932222222222222,0.023543175172805787,0.237
47,1.520603578016493,72.52136729600694,0.3990888888888889,0.023592757368087768,0.2382
48,1.5132788930257162,72.42633582899306,0.3980666666666667,0.023783155584335327,0.2368
49,1.4860544596354166,72.20546640625,0.40255555555555556,0.023902756929397584,0.2388
50,1.4665138651529948,71.90710132378472,0.40497777777777777,0.02413449730873108,0.2342
51,1.4491223029242621,71.76442664930556,0.4077777777777778,0.024061772918701173,0.2384
52,1.4329947970920138,71.69176558159722,0.4122,0.02428491268157959,0.2354
53,1.4138178429497612,71.5199462673611,0.4147111111111111,0.024434569931030273,0.236
54,1.4001797807481553,71.38808285590278,0.4165333333333333,0.02415593762397766,0.236
55,1.3803336188422308,71.33331473524305,0.4182,0.024283039712905883,0.2366
56,1.3622347384982638,71.24334993489583,0.4222222222222222,0.024291309881210327,0.236
57,1.3537191653781466,71.11642358940972,0.4252444444444444,0.02452973141670227,0.2338
58,1.3367560919867623,70.92698038194445,0.4275555555555556,0.024785644102096556,0.2404
59,1.3184505486382379,70.85452916666667,0.4300888888888889,0.024917214345932005,0.239
60,1.2666708390977648,70.75630798611111,0.4436,0.024978061628341673,0.2426
61,1.252101055569119,70.74210794270833,0.44395555555555555,0.024861618757247926,0.2368
62,1.2447910298665366,70.71280182291666,0.44508888888888887,0.024822157955169677,0.2338
63,1.241242443508572,70.69761714409722,0.4458,0.024927203845977783,0.2368
64,1.2382798400878907,70.68362378472223,0.4484444444444444,0.025162084913253783,0.2416
65,1.236886350165473,70.66495907118056,0.44815555555555553,0.024693661499023436,0.2442
66,1.2305514607747396,70.64450828993056,0.4474666666666667,0.02501937098503113,0.2414
67,1.2256358839246961,70.62130130208334,0.4487555555555556,0.025174618339538574,0.2396
68,1.2237507649739583,70.61008910590277,0.4486222222222222,0.02463061866760254,0.237
69,1.222652213880751,70.59379361979167,0.4502,0.025175458669662476,0.235
70,1.2221862450493706,70.57135414496528,0.4507555555555556,0.024865685987472533,0.2462
71,1.2200216963026258,70.55300813802083,0.4492,0.024780207538604736,0.239
72,1.2097876630995008,70.53570911458333,0.4507555555555556,0.025082990741729736,0.234
73,1.2166346822102865,70.51955575086805,0.4494222222222222,0.025384167385101318,0.2372
74,1.2073137498643662,70.49168932291667,0.45097777777777776,0.024759844875335692,0.237
75,1.208653896077474,70.47741475694444,0.4527555555555556,0.024856839609146118,0.2362
76,1.2070625684950087,70.46003580729166,0.45235555555555557,0.025538965272903443,0.2418
77,1.2043559119330511,70.43654780815972,0.4523111111111111,0.025144014978408815,0.2404
78,1.2021666829427082,70.42601673177083,0.4540222222222222,0.02477345542907715,0.2316
79,1.2002055280897352,70.39774689670139,0.4516222222222222,0.024840495014190674,0.236
80,1.198605254787869,70.37740453559027,0.4544222222222222,0.024996777629852297,0.2314
81,1.1970793233235677,70.367936328125,0.45353333333333334,0.02516771330833435,0.2356
82,1.1970260013156466,70.34472686631945,0.45337777777777777,0.024848597955703735,0.2392
83,1.1972267032199435,70.3270591796875,0.4544888888888889,0.025090350437164306,0.2396
84,1.195727815246582,70.30749496527778,0.45544444444444443,0.024915446996688843,0.2462
85,1.187924001397027,70.28162217881945,0.4547111111111111,0.025402269887924194,0.2364
86,1.1901742923312717,70.26415774739583,0.4534888888888889,0.025167533016204835,0.2366
87,1.1867484452989365,70.24068276909722,0.4534,0.025024317693710326,0.2392
88,1.1845204691569011,70.23134835069445,0.45595555555555556,0.025214379644393922,0.2408
89,1.1799827857123482,70.20931312934027,0.4549111111111111,0.025434988641738893,0.244
90,1.1796002095540365,70.18889322916667,0.45884444444444444,0.025052811336517333,0.2376
91,1.1781040037367079,70.17349622395834,0.4582,0.025249471378326414,0.2368
92,1.1753135080973307,70.14976525607639,0.45811111111111114,0.025065752553939818,0.2374
93,1.177409132554796,70.12641111111111,0.4550444444444444,0.025469377088546755,0.2374
94,1.1786459194607204,70.1109583984375,0.45555555555555555,0.02589045729637146,0.236
95,1.174385839674208,70.0892034939236,0.4557777777777778,0.025596967601776124,0.238
96,1.1706750922309028,70.07010690104167,0.4591777777777778,0.025652342987060546,0.2342
97,1.1721313869900174,70.05301781684028,0.45842222222222223,0.025475660228729248,0.2416
98,1.1737139000786676,70.04044500868055,0.45755555555555555,0.025228188133239748,0.2404
99,1.1733467797173394,70.02217291666666,0.458,0.02532881803512573,0.2352
