,train_loss,train_vol_loss,train_acc,val_loss,val_acc
0,4.340070296223958,81.52550783420139,0.05637777777777778,0.033140429878234866,0.0826
1,4.043719934082032,85.36387055121527,0.10297777777777778,0.03165723404884339,0.1134
2,3.89094438273112,75.46105861545139,0.1303111111111111,0.031572394847869875,0.127
3,3.7547264485677085,65.87088910590278,0.1600888888888889,0.030445746564865112,0.1544
4,3.6569668762207033,55.39895594618056,0.18113333333333334,0.029807667827606202,0.1644
5,3.567512112765842,49.991942632378475,0.20035555555555556,0.028833527326583862,0.19
6,3.4857410786946614,44.41990386284722,0.21382222222222222,0.028410649394989013,0.2024
7,3.409312473551432,39.06808967013889,0.23077777777777778,0.028271480321884156,0.2154
8,3.3363058044433593,35.301281803385415,0.24686666666666668,0.028063678121566772,0.2302
9,3.263841824001736,32.39006631944444,0.2617111111111111,0.02792287449836731,0.2288
10,3.2125458577473958,30.431166053602432,0.2737111111111111,0.027504990196228027,0.2382
11,3.146904049343533,26.683639599609375,0.28557777777777776,0.026726056051254273,0.2674
12,3.084909013536241,24.976691004774306,0.30446666666666666,0.026480930042266846,0.274
13,3.0273739657931857,23.140761159939235,0.31704444444444446,0.026302993059158324,0.2826
14,2.983721815999349,21.87216584201389,0.326,0.02620736150741577,0.2844
15,2.9284192959255644,20.582026671006943,0.3398,0.02626766414642334,0.2782
16,2.886145574951172,20.622889360894096,0.346,0.026555683374404906,0.2844
17,2.8434094258626303,19.980159027777777,0.3572,0.026274589967727663,0.2888
18,2.7956592176649306,18.70208351779514,0.3676,0.026998853874206544,0.2842
19,2.7436288058810763,18.442683170572916,0.37966666666666665,0.026036328792572023,0.3
20,2.700734363471137,17.622867068142362,0.3868,0.026254250097274782,0.3084
21,2.657458093939887,17.543770090060764,0.3958,0.026284851217269898,0.304
22,2.6189753245035807,16.57686079644097,0.4049333333333333,0.02603038558959961,0.3166
23,2.5577801913791234,15.639404608832466,0.4162888888888889,0.026064866256713868,0.32
24,2.517148809475369,14.80888713107639,0.42924444444444443,0.026168799209594727,0.3148
25,2.506007395087348,14.900021606445312,0.4325333333333333,0.0262256799697876,0.3116
26,2.43703715379503,14.39652861328125,0.4439111111111111,0.02612032518386841,0.3276
27,2.382283149210612,13.9727474609375,0.4562888888888889,0.026417120695114135,0.311
28,2.3397365193684894,13.369934339735243,0.4646222222222222,0.02651573076248169,0.313
29,2.2955536644829646,13.073660902235243,0.47455555555555556,0.026450014305114747,0.3148
30,1.9039428622775607,12.438398011610243,0.5674,0.026599306774139405,0.352
31,1.7464352813720703,11.889496031358506,0.6052444444444445,0.027086032819747925,0.3442
32,1.6680834564208984,11.640002384440104,0.6230444444444444,0.027783022165298463,0.3466
33,1.614590801662869,11.481264369032118,0.6354222222222222,0.027503818750381468,0.3538
34,1.5684590949164496,11.312897176106771,0.6433777777777778,0.0281442729473114,0.3444
35,1.5194876773410373,11.1582906765408,0.6554666666666666,0.028114055824279786,0.3414
36,1.4746772494845921,11.026625027126736,0.6661333333333334,0.028245226669311525,0.3452
37,1.428957524617513,10.864027457682292,0.6772,0.028497895336151123,0.3428
38,1.3979282236735027,10.712992621527778,0.6836222222222222,0.028496575689315795,0.3402
39,1.357642778523763,10.526584686957465,0.6954444444444444,0.02897814402580261,0.3408
40,1.3253686715020074,10.36869163953993,0.7007333333333333,0.029109586477279664,0.3332
41,1.2919948382907445,10.233279592556423,0.709,0.02912345724105835,0.3378
42,1.2512860558403862,10.121415247938367,0.7197333333333333,0.029516617584228515,0.3362
43,1.2382880783081054,9.990005083550347,0.7234888888888888,0.029641000366210937,0.334
44,1.1902535264756944,9.852464797634548,0.7341777777777778,0.02982974739074707,0.3404
45,1.1660245044284396,9.702130094401042,0.7402444444444445,0.030177013158798217,0.333
46,1.1301568686591255,9.590353537326388,0.7502444444444445,0.03043036079406738,0.3332
47,1.1020392968071833,9.497484830729167,0.7554444444444445,0.030688979053497316,0.3234
48,1.0734587895711263,9.373063435872396,0.7635555555555555,0.03045625443458557,0.3274
49,1.0462935874091255,9.259446462673612,0.7679111111111111,0.030786710262298584,0.3362
50,1.021989956495497,9.185121704101563,0.7748,0.03080563850402832,0.3324
51,0.9897338926527235,9.031354218207465,0.7839777777777778,0.031153729009628296,0.3332
52,0.9742860253228082,8.957617526584201,0.7863111111111111,0.031241617488861083,0.3294
53,0.9426339640299479,8.859257712131077,0.7971111111111111,0.03137797222137451,0.3332
54,0.9155428885565864,8.774066194661458,0.8009111111111111,0.031580302906036375,0.3272
55,0.8947449079725478,8.683755853949652,0.8074666666666667,0.03187816038131714,0.3242
56,0.876630842675103,8.576543796115452,0.8088888888888889,0.031840450096130374,0.3268
57,0.8615206953260633,8.519841373697917,0.8157333333333333,0.032545704841613766,0.3262
58,0.8422416866726345,8.424804245334201,0.8184222222222223,0.03283523044586182,0.3224
59,0.8176186660766601,8.343864531792535,0.8259111111111112,0.032585297918319704,0.3294
60,0.7487732254876031,8.293126226128472,0.8450666666666666,0.032579459285736086,0.324
61,0.7243115782843695,8.282116140407986,0.8532444444444445,0.032618951511383054,0.3246
62,0.7097189125061035,8.272252115885417,0.8599333333333333,0.032247558164596554,0.3302
63,0.7096164717780219,8.258865011935764,0.8594666666666667,0.032633148908615114,0.338
64,0.7067600225660536,8.246644010416667,0.8604222222222222,0.03301618957519531,0.3292
65,0.6966813171386719,8.233847384982639,0.8616888888888888,0.03265339088439941,0.3358
66,0.6939842080858019,8.21998122016059,0.8642444444444445,0.03257720136642456,0.3292
67,0.6878567682054307,8.20318212076823,0.8659111111111111,0.0322817841053009,0.3288
68,0.6833869548373752,8.188882364908855,0.8655333333333334,0.03242300057411194,0.3282
69,0.682049488067627,8.176090898980036,0.8671555555555556,0.03313403043746948,0.3326
70,0.6750029218885634,8.163616720920139,0.8672666666666666,0.03278631095886231,0.3298
71,0.6757795707702636,8.147281928168402,0.8685111111111111,0.03267493300437927,0.3292
72,0.6705640553792318,8.131833311631944,0.8700666666666667,0.032625478315353396,0.3308
73,0.669733752017551,8.1156044406467,0.8688444444444444,0.03261702880859375,0.3268
74,0.6648298654344347,8.101735769314237,0.8726222222222222,0.0324928840637207,0.3302
75,0.661858046637641,8.09224942220052,0.8712222222222222,0.03284877238273621,0.3266
76,0.6597659202575683,8.076479964192709,0.8725111111111111,0.033201534271240236,0.3302
77,0.6577255534701877,8.064208132595486,0.8726222222222222,0.032749943017959596,0.3346
78,0.6619696164449056,8.052121704101562,0.8718,0.03262637386322022,0.3248
79,0.6541456016540528,8.037494986979167,0.8726666666666667,0.03258387756347656,0.3324
80,0.654081061384413,8.024882552083334,0.8745111111111111,0.032986856317520144,0.3266
81,0.6464945248921712,8.012887272135417,0.8752,0.0330880494594574,0.3284
82,0.6490419743855794,8.001076822916668,0.8752444444444445,0.033461856412887576,0.3312
83,0.6493168884277344,7.98738623046875,0.876,0.03295019731521606,0.3242
84,0.6473222974989149,7.978086813693577,0.8746666666666667,0.03287402844429016,0.3304
85,0.6416322766621908,7.966876095920139,0.8770444444444444,0.03311894083023071,0.3308
86,0.640881260002984,7.957346504720052,0.8764888888888889,0.03349291396141052,0.3284
87,0.6387661491394043,7.946349723307292,0.8768222222222222,0.03314035930633545,0.333
88,0.6357431966145833,7.935962957085503,0.8783111111111112,0.033374818134307864,0.3236
89,0.6324364137437608,7.926252838812934,0.8788888888888889,0.033413893508911136,0.3274
90,0.628992877705892,7.913032409667969,0.8794666666666666,0.03297711350917816,0.3262
91,0.630670848083496,7.905085810004341,0.8796444444444445,0.03352423043251038,0.3258
92,0.6263957646687826,7.893835248480903,0.8806444444444445,0.03283171801567077,0.3302
93,0.626108974287245,7.884766082085504,0.8792666666666666,0.03352887024879456,0.3322
94,0.6261183998955621,7.872293843587239,0.8796222222222222,0.033615866565704346,0.3264
95,0.6211977710300022,7.863476866319444,0.8826666666666667,0.0338235098361969,0.326
96,0.6227887062920464,7.855663753255208,0.8812888888888889,0.033163177013397216,0.3312
97,0.6219736174689399,7.847679672580295,0.8802444444444445,0.033177860927581786,0.324
98,0.6198657409667969,7.83787649875217,0.8820444444444444,0.03287583527565002,0.332
99,0.6207970092773437,7.829384625922309,0.8818888888888889,0.03327517037391663,0.327
100,0.6175592764536539,7.823777511935764,0.8812444444444445,0.03341306185722351,0.3298
101,0.6100716232299804,7.814078337944879,0.8848666666666667,0.03345068883895874,0.332
102,0.6108104194641113,7.807876730685764,0.8834222222222222,0.03373087005615234,0.3286
103,0.6128806149800619,7.800184841579861,0.8816666666666667,0.03334580855369568,0.3292
104,0.6117708449469672,7.7915374159071185,0.8825111111111111,0.03363420104980469,0.3322
105,0.6075420068528917,7.782826524522569,0.8839111111111111,0.03359945707321167,0.3278
106,0.6045783459981282,7.77426418999566,0.8848222222222222,0.03329557900428772,0.3278
107,0.6060226288689508,7.768981848144532,0.8838888888888888,0.03359643697738648,0.3222
108,0.6039862827724881,7.758310441080729,0.8847555555555555,0.03376427803039551,0.332
109,0.6005229715135363,7.750180933973525,0.8872888888888889,0.03355479564666748,0.3256
110,0.5981818458133273,7.744690783691406,0.8871111111111111,0.034269642210006716,0.3278
111,0.6011536310831705,7.737858025444878,0.8856444444444445,0.03361446595191955,0.3252
112,0.596641012234158,7.727309729003906,0.8854666666666666,0.033749030876159665,0.3266
113,0.5960456257290311,7.723133730740018,0.8854666666666666,0.034576204824447634,0.325
114,0.5944920172797309,7.71175673421224,0.8861111111111111,0.033676298713684084,0.3286
115,0.5901574688381619,7.7049051608615455,0.8893777777777778,0.0339140172958374,0.3208
116,0.5867229615953233,7.699839430067274,0.8896,0.0336583544254303,0.3252
117,0.5846500246683757,7.688521080186632,0.8894888888888889,0.03395474677085877,0.3288
118,0.5937591828240288,7.685004854329427,0.8875555555555555,0.033774835109710695,0.327
119,0.5886890835232205,7.675201506890191,0.8880444444444444,0.033418092823028565,0.3286
120,0.5830347192552354,7.670686455620659,0.8910888888888889,0.03411507782936096,0.3228
121,0.5845254973517524,7.662129393174913,0.8892222222222222,0.03418561081886291,0.3288
122,0.5801021984524197,7.655203297254774,0.8899777777777778,0.03424041352272034,0.3284
123,0.5794799223158095,7.649373455132379,0.8904444444444445,0.03384541101455688,0.3278
